# Theoretical BHMF at redshift 5. Liu & Inayoshi (2024). 
# Parameters: n_0h = 1e-3 Mpc-3, n_0l = 1e1 Mpc-3
# Data explanation: M_BH [M_sun], black hole mass measured in solar masses; Phi_h [Mpc-3 dex-1], BHMF (unobscured + obscured) of heavy-seed BHs; Phi_l [Mpc-3 dex-1], BHMF (unobscured + obscured) of light-seed BHs.
M_BH, Phi_h, Phi_l
3.758374042884443952e+03, 7.861544389137614913e-06, 2.947690463566651431e+00
3.845917820453536478e+03, 8.343415471794935688e-06, 2.953544867967537790e+00
3.935500754557773689e+03, 8.845653131452166717e-06, 2.958382510890085193e+00
4.027170343254591899e+03, 9.368698413902258479e-06, 2.962215949393923520e+00
4.120975190973301324e+03, 9.912993314028853217e-06, 2.965058509200200199e+00
4.216965034285823094e+03, 1.047898114028245303e-05, 2.966924234863572263e+00
4.315190768277650932e+03, 1.106710688771654878e-05, 2.967827840839646125e+00
4.415704473533127384e+03, 1.167781761549746189e-05, 2.967784663467093687e+00
4.518559443749223647e+03, 1.231156282530044357e-05, 2.966810614011924585e+00
4.623810213992604076e+03, 1.296879483658162845e-05, 2.964922132781258046e+00
4.731512589614803801e+03, 1.364996915535938654e-05, 2.962136144435723484e+00
4.841723675840995384e+03, 1.435554483262623859e-05, 2.958470014480191423e+00
4.954501908047902361e+03, 1.508598480922979614e-05, 2.953941507041614400e+00
5.069907082747045934e+03, 1.584175624382043048e-05, 2.948568743941458958e+00
5.188000389289611121e+03, 1.662333082066799912e-05, 2.942370165088617373e+00
5.308844442309886290e+03, 1.743118503439059717e-05, 2.935364490223770773e+00
5.432503314924331789e+03, 1.826580044890589372e-05, 2.927570682052900164e+00
5.559042572704039230e+03, 1.912766392776736607e-05, 2.919007910749580770e+00
5.688529308438414773e+03, 2.001726783326959562e-05, 2.909695519820390430e+00
5.821032177708717427e+03, 2.093511019267541075e-05, 2.899652993424144398e+00
5.956621435290105183e+03, 2.188169482843257925e-05, 2.888899925000063540e+00
6.095368972401694919e+03, 2.285753145150348989e-05, 2.877455987346268174e+00
6.237348354824193848e+03, 2.386313571497331542e-05, 2.865340903992355415e+00
6.382634861905491562e+03, 2.489902922743903179e-05, 2.852574421996168397e+00
6.531305526474724502e+03, 2.596573952388122572e-05, 2.839176286027139895e+00
6.683439175686151430e+03, 2.706379999316551135e-05, 2.825166213772186907e+00
6.839116472814293957e+03, 2.819374976133285550e-05, 2.810563872656426376e+00
6.998419960022732994e+03, 2.935613352909868866e-05, 2.795388857784942616e+00
7.161434102129022904e+03, 3.055150136377127222e-05, 2.779660671173898034e+00
7.328245331389039166e+03, 3.178040844412309801e-05, 2.763398702148807118e+00
7.498942093324561029e+03, 3.304341475839409461e-05, 2.746622208942852694e+00
7.673614893618188034e+03, 3.434108475501132019e-05, 2.729350301442248217e+00
7.852356346100720657e+03, 3.567398694564455618e-05, 2.711601925027422588e+00
8.035261221856171687e+03, 3.704269346126927193e-05, 2.693395845529074961e+00
8.222426499470713679e+03, 3.844777956067500492e-05, 2.674750635200386473e+00
8.413951416451951445e+03, 3.988982309215346626e-05, 2.655684659714395934e+00
8.609937521846009986e+03, 4.136940390881527180e-05, 2.636216066142517356e+00
8.810488730080141977e+03, 4.288710323791368548e-05, 2.616362771873234738e+00
9.015711376059573013e+03, 4.444350300500672077e-05, 2.596142454439242631e+00
9.225714271547631142e+03, 4.603918511363789640e-05, 2.575572542214405125e+00
9.440608762859237686e+03, 4.767473068173503156e-05, 2.554670205961432572e+00
9.660508789898134637e+03, 4.935071923542396497e-05, 2.533452351170851546e+00
9.885530946569395383e+03, 5.106772786166830050e-05, 2.511935611178005789e+00
1.011579454259898557e+04, 5.282633032102539362e-05, 2.490136341018086785e+00
1.035142166679343427e+04, 5.462709612161330416e-05, 2.468070611977133844e+00
1.059253725177290107e+04, 5.647058955631128124e-05, 2.445754206826522559e+00
1.083926914021204357e+04, 5.835736870441026852e-05, 2.423202615693861972e+00
1.109174815262401171e+04, 6.028798439931713435e-05, 2.400431032530615294e+00
1.135010815672314675e+04, 6.226297916481637483e-05, 2.377454352179849462e+00
1.161448613840344115e+04, 6.428288612082759903e-05, 2.354287167966682581e+00
1.188502227437019246e+04, 6.634822786210489904e-05, 2.330943769841889335e+00
1.216186000646368302e+04, 6.845951531027775539e-05, 2.307438142981168117e+00
1.244514611771384625e+04, 7.061724654312572294e-05, 2.283783966873452975e+00
1.273503081016660690e+04, 7.282190560238293220e-05, 2.259994614835929116e+00
1.303166778452300423e+04, 7.507396128338034754e-05, 2.236083153951765823e+00
1.333521432163324425e+04, 7.737386590805479206e-05, 2.212062345379202100e+00
1.364583136588924208e+04, 7.972205408500041468e-05, 2.187944645034847646e+00
1.396368361055936657e+04, 8.211894145918121897e-05, 2.163742204624271803e+00
1.428893958511104029e+04, 8.456492345291622521e-05, 2.139466872961829580e+00
1.462177174456718785e+04, 8.706037400364742519e-05, 2.115130197629782494e+00
1.496235656094433398e+04, 8.960564429846900822e-05, 2.090743426870261601e+00
1.531087461682029243e+04, 9.220106151106193036e-05, 2.066317511761921910e+00
1.566751070108150634e+04, 9.484692754304839643e-05, 2.041863108623966916e+00
1.603245390690042223e+04, 9.754351777261988847e-05, 2.017390581628337287e+00
1.640589773199539195e+04, 1.002910798154076663e-04, 1.992910005633748760e+00
1.678804018122559501e+04, 1.030898322992282099e-04, 1.968431169185374641e+00
1.717908387157589823e+04, 1.059399636570309931e-04, 1.943963577688786248e+00
1.757923613958693386e+04, 1.088416309418888334e-04, 1.919516456742004662e+00
1.798870915128787965e+04, 1.117949586661973503e-04, 1.895098755591861694e+00
1.840772001468955204e+04, 1.148000376705635801e-04, 1.870719150730926650e+00
1.883649089489802645e+04, 1.178569240244141581e-04, 1.846386049596654422e+00
1.927524913190937150e+04, 1.209656379617563709e-04, 1.822107594359571481e+00
1.972422736114854342e+04, 1.241261628575921145e-04, 1.797891665820622764e+00
2.018366363681560324e+04, 1.273384442457020259e-04, 1.773745887357404794e+00
2.065380155810531869e+04, 1.306023888841672262e-04, 1.749677628961790354e+00
2.113489039836648226e+04, 1.339178638687573428e-04, 1.725694011301157405e+00
2.162718523727020511e+04, 1.372846958011068581e-04, 1.701801909855109818e+00
2.213094709605637036e+04, 1.407026700117869735e-04, 1.678007959066808885e+00
2.264644307593062331e+04, 1.441715298425498115e-04, 1.654318556526287454e+00
2.317394649968480371e+04, 1.476909759911541778e-04, 1.630739867175732938e+00
2.371373705661656277e+04, 1.512606659211987296e-04, 1.607277827534048020e+00
2.426610095082415137e+04, 1.548802133380291623e-04, 1.583938149906835902e+00
2.483133105295568384e+04, 1.585491877355374186e-04, 1.560726326615085036e+00
2.540972705549307284e+04, 1.622671140139138530e-04, 1.537647634205781211e+00
2.600159563165272994e+04, 1.660334721711916050e-04, 1.514707137654448976e+00
2.660725059798809161e+04, 1.698476970696858430e-04, 1.491909694549019338e+00
2.722701308077910653e+04, 1.737091782780061271e-04, 1.469259959246128622e+00
2.786121168629773092e+04, 1.776172599916803966e-04, 1.446762387015098961e+00
2.851018267503910465e+04, 1.815712410299720502e-04, 1.424421238137867807e+00
2.917427014001167117e+04, 1.855703749113309033e-04, 1.402240581982105327e+00
2.985382618917958098e+04, 1.896138700060317778e-04, 1.380224301034678414e+00
3.054921113215516380e+04, 1.937008897668485163e-04, 1.358376094900314746e+00
3.126079367123956763e+04, 1.978305530358744687e-04, 1.336699484257479087e+00
3.198895109691398102e+04, 2.020019344262014742e-04, 1.315197814768564122e+00
3.273406948788380396e+04, 2.062140647771835641e-04, 1.293874260944859467e+00
3.349654391578280774e+04, 2.104659316819668038e-04, 1.272731829968945627e+00
3.427677865464505885e+04, 2.147564800833665630e-04, 1.251773365464491361e+00
3.507518739525680576e+04, 2.190846129373295588e-04, 1.231001551221194701e+00
3.589219346450050944e+04, 2.234491919394177776e-04, 1.210418914868869544e+00
3.672823004980850965e+04, 2.278490383110759303e-04, 1.190027831496645261e+00
3.758374042884444498e+04, 2.322829336440439360e-04, 1.169830527232210926e+00
3.845917820453536842e+04, 2.367496207974759180e-04, 1.149829082766688160e+00
3.935500754557774053e+04, 2.412478048409793878e-04, 1.130025436817637674e+00
4.027170343254596082e+04, 2.457761540460827064e-04, 1.110421389561187855e+00
4.120975190973305871e+04, 2.503333009154243500e-04, 1.091018606002335689e+00
4.216965034285824368e+04, 2.549178432472615262e-04, 1.071818619297942199e+00
4.315190768277651659e+04, 2.595283452306343082e-04, 1.052822834029240040e+00
4.415704473533121927e+04, 2.641633385673951870e-04, 1.034032529432594716e+00
4.518559443749227648e+04, 2.688213236136473066e-04, 1.015448862574614308e+00
4.623810213992604258e+04, 2.735007705373257111e-04, 9.970728714807556292e-01
4.731512589614804165e+04, 2.782001204896475421e-04, 9.789054782277725186e-01
4.841723675840990472e+04, 2.829177867787063014e-04, 9.609474919721908703e-01
4.954501908047906909e+04, 2.876521560512629522e-04, 9.431996119558782032e-01
5.069907082747045934e+04, 2.924015894652827051e-04, 9.256624304425055128e-01
5.188000389289610757e+04, 2.971644238640904086e-04, 9.083364356369372228e-01
5.308844442309880833e+04, 3.019389729320884862e-04, 8.912220145343602296e-01
5.432503314924338338e+04, 3.067235283447398769e-04, 8.743194557527229627e-01
5.559042572704039048e+04, 3.115163608951286860e-04, 8.576289523034709150e-01
5.688529308438415319e+04, 3.163157216035602268e-04, 8.411506043309330272e-01
5.821032177708711970e+04, 3.211198428043534063e-04, 8.248844218101577530e-01
5.956621435290111549e+04, 3.259269392062416788e-04, 8.088303272005488154e-01
6.095368972401695646e+04, 3.307352089279964554e-04, 7.929881580648555639e-01
6.237348354824193666e+04, 3.355428345025426233e-04, 7.773576696412226594e-01
6.382634861905484286e+04, 3.403479838558786698e-04, 7.619385373853837518e-01
6.531305526474731596e+04, 3.451488112511072351e-04, 7.467303594634053798e-01
6.683439175686151430e+04, 3.499434582070158617e-04, 7.317326592158271970e-01
6.839116472814294684e+04, 3.547300543812256920e-04, 7.169448875731648796e-01
6.998419960022732266e+04, 3.595067184270087980e-04, 7.023664254385826311e-01
7.161434102129029634e+04, 3.642715588198352909e-04, 6.879965860311050285e-01
7.328245331389046623e+04, 3.690226746559544663e-04, 6.738346171882955149e-01
7.498942093324560847e+04, 3.737581564251677086e-04, 6.598797036322053833e-01
7.673614893618188216e+04, 3.784760867572241122e-04, 6.461309691922086929e-01
7.852356346100712835e+04, 3.831745411505738563e-04, 6.325874789981899005e-01
8.035261221856178599e+04, 3.878515886745325519e-04, 6.192482416218155761e-01
8.222426499470714771e+04, 3.925052926609447646e-04, 6.061122111916449340e-01
8.413951416451949626e+04, 3.971337113760361288e-04, 5.931782894583930155e-01
8.609937521846001619e+04, 4.017348986850036380e-04, 5.804453278291177298e-01
8.810488730080149253e+04, 4.063069047058201293e-04, 5.679121293563950124e-01
9.015711376059573377e+04, 4.108477764617751845e-04, 5.555774506935321488e-01
9.225714271547632234e+04, 4.153555585277149192e-04, 5.434400040038439572e-01
9.440608762859230046e+04, 4.198282936839855162e-04, 5.314984588366775675e-01
9.660508789898143732e+04, 4.242640235735349857e-04, 5.197514439616445214e-01
9.885530946569395019e+04, 4.286607893689347790e-04, 5.081975491627171992e-01
1.011579454259898630e+05, 4.330166324531214929e-04, 4.968353269951523710e-01
1.035142166679343500e+05, 4.373295951179876316e-04, 4.856632945034647930e-01
1.059253725177290180e+05, 4.415977212782298041e-04, 4.746799348960522025e-01
1.083926914021204284e+05, 4.458190572186930220e-04, 4.638836991915231134e-01
1.109174815262401244e+05, 4.499916523567515261e-04, 4.532730078139330376e-01
1.135010815672314639e+05, 4.541135600439207107e-04, 4.428462521600579072e-01
1.161448613840344042e+05, 4.581828383982360477e-04, 4.326017961263521339e-01
1.188502227437019319e+05, 4.621975511679869220e-04, 4.225379775945591887e-01
1.216186000646368193e+05, 4.661557686422745017e-04, 4.126531098885056204e-01
1.244514611771384807e+05, 4.700555685953749238e-04, 4.029454831878365173e-01
1.273503081016663346e+05, 4.738950372753142392e-04, 3.934133659079753209e-01
1.303166778452300350e+05, 4.776722704431955106e-04, 3.840550060492101681e-01
1.333521432163324498e+05, 4.813853744501851327e-04, 3.748686325042830947e-01
1.364583136588924390e+05, 4.850324673688040725e-04, 3.658524563374149219e-01
1.396368361055936548e+05, 4.886116801723258121e-04, 3.570046720291286113e-01
1.428893958511103992e+05, 4.921211579585982277e-04, 3.483234586850941783e-01
1.462177174456718785e+05, 4.955590612315126072e-04, 3.398069812186572669e-01
1.496235656094433507e+05, 4.989235672271941091e-04, 3.314533914979505558e-01
1.531087461682029243e+05, 5.022128712919355547e-04, 3.232608294647112412e-01
1.566751070108150598e+05, 5.054251883080233560e-04, 3.152274242216521194e-01
1.603245390690042113e+05, 5.085587541705787352e-04, 3.073512950934496613e-01
1.640589773199539341e+05, 5.116118273080901219e-04, 2.996305526567202282e-01
1.678804018122559355e+05, 5.145826902501680856e-04, 2.920632997441808265e-01
1.717908387157589896e+05, 5.174696512386441766e-04, 2.846476324215679310e-01
1.757923613958693459e+05, 5.202710458805417633e-04, 2.773816409390769122e-01
1.798870915128788038e+05, 5.229852388379079009e-04, 2.702634106563037708e-01
1.840772001468955132e+05, 5.256106255536268333e-04, 2.632910229429019089e-01
1.883649089489802427e+05, 5.281456340109977202e-04, 2.564625560562713291e-01
1.927524913190937368e+05, 5.305887265223870877e-04, 2.497760859951592416e-01
1.972422736114854051e+05, 5.329384015412694719e-04, 2.432296873304958529e-01
2.018366363681560324e+05, 5.351931954950701073e-04, 2.368214340139899177e-01
2.065380155810531869e+05, 5.373516846388136717e-04, 2.305494001672729332e-01
2.113489039836648444e+05, 5.394124869151425018e-04, 2.244116608469017005e-01
2.162718523727020947e+05, 5.413742638266567670e-04, 2.184062927925160269e-01
2.213094709605636890e+05, 5.432357223089752038e-04, 2.125313751536278550e-01
2.264644307593062695e+05, 5.449956165991535128e-04, 2.067849901965635173e-01
2.317394649968480517e+05, 5.466527500990308588e-04, 2.011652239943060028e-01
2.371373705661655986e+05, 5.482059772266851660e-04, 1.956701670981253749e-01
2.426610095082414919e+05, 5.496542052425664382e-04, 1.902979151894199084e-01
2.483133105295568530e+05, 5.509963960584494860e-04, 1.850465697166263912e-01
2.540972705549306993e+05, 5.522315680141146174e-04, 1.799142385142711298e-01
2.600159563165272994e+05, 5.533587976154932895e-04, 1.748990364045061030e-01
2.660725059798809816e+05, 5.543772212377818870e-04, 1.699990857847468728e-01
2.722701308077910799e+05, 5.552860367750239940e-04, 1.652125171965443395e-01
2.786121168629773310e+05, 5.560845052437495993e-04, 1.605374698813525902e-01
2.851018267503910465e+05, 5.567719523254766826e-04, 1.559720923196171172e-01
2.917427014001166681e+05, 5.573477698466097752e-04, 1.515145427550002588e-01
2.985382618917957880e+05, 5.578114171925703827e-04, 1.471629897043111868e-01
3.054921113215516089e+05, 5.581624226460135240e-04, 1.429156124521536730e-01
3.126079367123956908e+05, 5.584003846483360980e-04, 1.387706015312843710e-01
3.198895109691398102e+05, 5.585249729809543991e-04, 1.347261591895971833e-01
3.273406948788380832e+05, 5.585359298560286330e-04, 1.307804998416477182e-01
3.349654391578280483e+05, 5.584330709165731760e-04, 1.269318505069410019e-01
3.427677865464505740e+05, 5.582162861457373639e-04, 1.231784512349498595e-01
3.507518739525680430e+05, 5.578855406720154486e-04, 1.195185555153116114e-01
3.589219346450050944e+05, 5.574408754756649204e-04, 1.159504306753625646e-01
3.672823004980850965e+05, 5.568824079884020402e-04, 1.124723582634907515e-01
3.758374042884444352e+05, 5.562103325865715804e-04, 1.090826344197047409e-01
3.845917820453536115e+05, 5.554249209731589552e-04, 1.057795702324695747e-01
3.935500754557773471e+05, 5.545265224472769108e-04, 1.025614920821442816e-01
4.027170343254596228e+05, 5.535155640591889799e-04, 9.942674197173931305e-02
4.120975190973305725e+05, 5.523925506520180892e-04, 9.637367784408502891e-02
4.216965034285823931e+05, 5.511580647807330213e-04, 9.340067388549835870e-02
4.315190768277651514e+05, 5.498127665211290137e-04, 9.050612081754716431e-02
4.415704473533121636e+05, 5.483573931557660487e-04, 8.768842617448778520e-02
4.518559443749227794e+05, 5.467927587407922464e-04, 8.494601456850166266e-02
4.623810213992604986e+05, 5.451197535612621603e-04, 8.227732794173332753e-02
4.731512589614804601e+05, 5.433393434604001995e-04, 7.968082580535791604e-02
4.841723675840990618e+05, 5.414525690591162274e-04, 7.715498546573805461e-02
4.954501908047907054e+05, 5.394605448561708844e-04, 7.469830223791353030e-02
5.069907082747045788e+05, 5.373644582160509589e-04, 7.230928964617648613e-02
5.188000389289610903e+05, 5.351655682411146338e-04, 6.998647961176070187e-02
5.308844442309880396e+05, 5.328652045411133098e-04, 6.772842262826801740e-02
5.432503314924337901e+05, 5.304647658805563713e-04, 6.553368792353465866e-02
5.559042572704039048e+05, 5.279657187360112768e-04, 6.340086361062452491e-02
5.688529308438415173e+05, 5.253695957353259017e-04, 6.132855682384962676e-02
5.821032177708711242e+05, 5.226779940072628222e-04, 5.931539384495364969e-02
5.956621435290111694e+05, 5.198925734249601732e-04, 5.736002021464647188e-02
6.095368972401695792e+05, 5.170150547627027368e-04, 5.546110083413088865e-02
6.237348354824192356e+05, 5.140472177546723731e-04, 5.361732005204775109e-02
6.382634861905485159e+05, 5.109908990695704320e-04, 5.182738174130683412e-02
6.531305526474731741e+05, 5.078479902032009743e-04, 5.009000936293343115e-02
6.683439175686150556e+05, 5.046204352903942278e-04, 4.840394601866310903e-02
6.839116472814294975e+05, 5.013102288373538339e-04, 4.676795449109082820e-02
6.998419960022734012e+05, 4.979194133924228199e-04, 4.518081727311534790e-02
7.161434102129029343e+05, 4.944500771421467397e-04, 4.364133658539178645e-02
7.328245331389047205e+05, 4.909043514504475353e-04, 4.214833438264462689e-02
7.498942093324561138e+05, 4.872844083419524200e-04, 4.070065234917290276e-02
7.673614893618187634e+05, 4.835924579295501017e-04, 3.929715188273154303e-02
7.852356346100713126e+05, 4.798307458033355846e-04, 3.793671406894483233e-02
8.035261221856180346e+05, 4.760015503714397052e-04, 3.661823964347257765e-02
8.222426499470715644e+05, 4.721071801728934079e-04, 3.534064894541641411e-02
8.413951416451949626e+05, 4.681499711562343217e-04, 3.410288185965897750e-02
8.609937521846001036e+05, 4.641322839372247731e-04, 3.290389774950122637e-02
8.810488730080149835e+05, 4.600565010373351845e-04, 3.174267537978091303e-02
9.015711376059573377e+05, 4.559250241140225019e-04, 3.061821283043686392e-02
9.225714271547631361e+05, 4.517402711800654449e-04, 2.952952740062303114e-02
9.440608762859229464e+05, 4.475046738249889599e-04, 2.847565550407378174e-02
9.660508789898143150e+05, 4.432206744455509232e-04, 2.745565255599790797e-02
9.885530946569393855e+05, 4.388907234808571401e-04, 2.646859285078822718e-02
1.011579454259898630e+06, 4.345172766723562905e-04, 2.551356943233312399e-02
1.035142166679343442e+06, 4.301027923392517958e-04, 2.458969395566532393e-02
1.059253725177290151e+06, 4.256497286895914722e-04, 2.369609654166733581e-02
1.083926914021204226e+06, 4.211605411582936996e-04, 2.283192562363500072e-02
1.109174815262401244e+06, 4.166376797898413095e-04, 2.199634778743968580e-02
1.135010815672314493e+06, 4.120835866589816392e-04, 2.118854760433916060e-02
1.161448613840344129e+06, 4.075006933470658893e-04, 2.040772745783589470e-02
1.188502227437019348e+06, 4.028914184639103353e-04, 1.965310736330934741e-02
1.216186000646368368e+06, 3.982581652338015974e-04, 1.892392478303293185e-02
1.244514611771384720e+06, 3.936033191392317165e-04, 1.821943443433087992e-02
1.273503081016663229e+06, 3.889292456312685151e-04, 1.753890809302197096e-02
1.303166778452300467e+06, 3.842382879102824371e-04, 1.688163439188027776e-02
1.333521432163324440e+06, 3.795327647761628331e-04, 1.624691861376391724e-02
1.364583136588924332e+06, 3.748149685571685566e-04, 1.563408248068248740e-02
1.396368361055939691e+06, 3.700871631161454915e-04, 1.504246393880259540e-02
1.428893958511104109e+06, 3.653515819353298183e-04, 1.447141693910694756e-02
1.462177174456718611e+06, 3.606104262865929169e-04, 1.392031121485869626e-02
1.496235656094433274e+06, 3.558658634868898689e-04, 1.338853205550043918e-02
1.531087461682029301e+06, 3.511200252365387830e-04, 1.287548007770103822e-02
1.566751070108150598e+06, 3.463750060487311806e-04, 1.238057099342130922e-02
1.603245390690042172e+06, 3.416328617685856074e-04, 1.190323537579772266e-02
1.640589773199539399e+06, 3.368956081766823880e-04, 1.144291842269094285e-02
1.678804018122559413e+06, 3.321652196889577691e-04, 1.099907971810736365e-02
1.717908387157589896e+06, 3.274436281436553242e-04, 1.057119299227247955e-02
1.757923613958693575e+06, 3.227327216785303571e-04, 1.015874588022990660e-02
1.798870915128787979e+06, 3.180343437004034494e-04, 9.761239679128619340e-03
1.840772001468955074e+06, 3.133502919435905590e-04, 9.378189104728507433e-03
1.883649089489802718e+06, 3.086823176159211499e-04, 9.009122047150120230e-03
1.927524913190937135e+06, 3.040321246368781621e-04, 8.653579326474637040e-03
1.972422736114853993e+06, 2.994013689592203015e-04, 8.311114447841598529e-03
2.018366363681560382e+06, 2.947916579785438596e-04, 7.981293356633417657e-03
2.065380155810531927e+06, 2.902045500275491296e-04, 7.663694194040449915e-03
2.113489039836648386e+06, 2.856415539536876066e-04, 7.357907053058847582e-03
2.162718523727020714e+06, 2.811041287756907512e-04, 7.063533734928115204e-03
2.213094709605637472e+06, 2.765936834230812015e-04, 6.780187506943744814e-03
2.264644307593062520e+06, 2.721115765509440963e-04, 6.507492860605535757e-03
2.317394649968480226e+06, 2.676591164307561021e-04, 6.245085271604607774e-03
2.371373705661655869e+06, 2.632375609135693766e-04, 5.992610960904397495e-03
2.426610095082415268e+06, 2.588481174662513517e-04, 5.749726657510466354e-03
2.483133105295573361e+06, 2.544919432727004815e-04, 5.516099362843324833e-03
2.540972705549307633e+06, 2.501701454045524649e-04, 5.291406117228321035e-03
2.600159563165273052e+06, 2.458837810535359925e-04, 5.075333768140460541e-03
2.660725059798809234e+06, 2.416338578244583534e-04, 4.867578740663634600e-03
2.722701308077910915e+06, 2.374213340883783295e-04, 4.667846810516733391e-03
2.786121168629772961e+06, 2.332471193883420247e-04, 4.475852879243446061e-03
2.851018267503910698e+06, 2.291120749024660498e-04, 4.291320751556638481e-03
2.917427014001166914e+06, 2.250170139525250253e-04, 4.113982916467704212e-03
2.985382618917957880e+06, 2.209627025641596571e-04, 3.943580329727806172e-03
3.054921113215516321e+06, 2.169498600693777228e-04, 3.779862200189689631e-03
3.126079367123956326e+06, 2.129791597539462049e-04, 3.622585778386703832e-03
3.198895109691398218e+06, 2.090512295409823059e-04, 3.471516148678340050e-03
3.273406948788380250e+06, 2.051666527154942911e-04, 3.326426023904751391e-03
3.349654391578280367e+06, 2.013259686796331710e-04, 3.187095543505577382e-03
3.427677865464505740e+06, 1.975296737430474081e-04, 3.053312074856408265e-03
3.507518739525680896e+06, 1.937782219402127903e-04, 2.924870017552203601e-03
3.589219346450050827e+06, 1.900720258757984172e-04, 2.801570611281995263e-03
3.672823004980850965e+06, 1.864114575939269578e-04, 2.683221746931761624e-03
3.758374042884444818e+06, 1.827968494699389328e-04, 2.569637780940421320e-03
3.845917820453536697e+06, 1.792284951218780663e-04, 2.460639353192879165e-03
3.935500754557773937e+06, 1.757066503383328021e-04, 2.356053208276816680e-03
4.027170343254595995e+06, 1.722315340229379967e-04, 2.255712020187990597e-03
4.120975190973305609e+06, 1.688033291518062102e-04, 2.159454220458058814e-03
4.216965034285823815e+06, 1.654221837405477904e-04, 2.067123829709653117e-03
4.315190768277651630e+06, 1.620882118227045697e-04, 1.978570292916975639e-03
4.415704473533131182e+06, 1.588014944328706762e-04, 1.893648317668315860e-03
4.518559443749227561e+06, 1.555620805968147707e-04, 1.812217716363992079e-03
4.623810213992604055e+06, 1.523699883242944110e-04, 1.734143251681351814e-03
4.731512589614803903e+06, 1.492252056039516245e-04, 1.659294485297983833e-03
4.841723675840990618e+06, 1.461276913978618063e-04, 1.587545630405812506e-03
4.954501908047907054e+06, 1.430773766351965811e-04, 1.518775407296698741e-03
5.069907082747045904e+06, 1.400741652026311847e-04, 1.452866902672390317e-03
5.188000389289611951e+06, 1.371179349306060461e-04, 1.389707431822518940e-03
5.308844442309880629e+06, 1.342085385734412154e-04, 1.329188404696660759e-03
5.432503314924337901e+06, 1.313458047833431809e-04, 1.271205195020010852e-03
5.559042572704038583e+06, 1.285295390750816136e-04, 1.215657012486611550e-03
5.688529308438414708e+06, 1.257595247825447579e-04, 1.162446778540226567e-03
5.821032177708711475e+06, 1.230355240043876140e-04, 1.111481005180640740e-03
5.956621435290111229e+06, 1.203572785379233438e-04, 1.062669676852176330e-03
6.095368972401696257e+06, 1.177245108020000763e-04, 1.015926135663141206e-03
6.237348354824192822e+06, 1.151369247454743722e-04, 9.711669694426572049e-04
6.382634861905485392e+06, 1.125942067423360191e-04, 9.283119029926894345e-04
6.531305526474731974e+06, 1.100960264727065928e-04, 8.872836921915888729e-04
6.683439175686150789e+06, 1.076420377873471416e-04, 8.480080213271952482e-04
6.839116472814294510e+06, 1.052318795579136400e-04, 8.104134027969323723e-04
6.998419960022733547e+06, 1.028651765090135534e-04, 7.744310800767664109e-04
7.161434102129029110e+06, 1.005415400345966158e-04, 7.399949333790307527e-04
7.328245331389047205e+06, 9.826056899675921223e-05, 7.070413880044078411e-04
7.498942093324560672e+06, 9.602185050638785923e-05, 6.755093252967475734e-04
7.673614893618187867e+06, 9.382496068598492056e-05, 6.453399964470775017e-04
7.852356346100728959e+06, 9.166946541431822914e-05, 6.164769385821856299e-04
8.035261221856180578e+06, 8.955492105225532887e-05, 5.888658936640660821e-04
8.222426499470714480e+06, 8.748087514953702224e-05, 5.624547297007984753e-04
8.413951416451949626e+06, 8.544686713338752284e-05, 5.371933644109970832e-04
8.609937521846001968e+06, 8.345242897732835013e-05, 5.130336912881687224e-04
8.810488730080150068e+06, 8.149708585092478076e-05, 4.899295078289637268e-04
9.015711376059573144e+06, 7.958035675092786491e-05, 4.678364463825906787e-04
9.225714271547630429e+06, 7.770175511283623933e-05, 4.467119066391685525e-04
9.440608762859228998e+06, 7.586078940310936325e-05, 4.265149908946341568e-04
9.660508789898144081e+06, 7.405696369274430827e-05, 4.072064408606927504e-04
9.885530946569394320e+06, 7.228977821165594923e-05, 3.887485770352231643e-04
1.011579454259898514e+07, 7.055872988429223106e-05, 3.711052395909374677e-04
1.035142166679343395e+07, 6.886331284640955267e-05, 3.542417315472151510e-04
1.059253725177290104e+07, 6.720301894318546712e-05, 3.381247636739286499e-04
1.083926914021204226e+07, 6.557733820939965364e-05, 3.227224013355975722e-04
1.109174815262401290e+07, 6.398575933103020077e-05, 3.080040130229160932e-04
1.135010815672314726e+07, 6.242777008903740998e-05, 2.939402207495188379e-04
1.161448613840344176e+07, 6.090285778567041617e-05, 2.805028521262077764e-04
1.188502227437019162e+07, 5.941050965316746940e-05, 2.676648938547744627e-04
1.216186000646368228e+07, 5.795021324520995497e-05, 2.554004472385312309e-04
1.244514611771384627e+07, 5.652145681179817624e-05, 2.436846849521528914e-04
1.273503081016663276e+07, 5.512372965752510869e-05, 2.324938092783563357e-04
1.303166778452300467e+07, 5.375652248349768833e-05, 2.218050122831755294e-04
1.333521432163324393e+07, 5.241932771351276048e-05, 2.115964366524712996e-04
1.364583136588924192e+07, 5.111163980437311580e-05, 2.018471386495248384e-04
1.396368361055939645e+07, 4.983295554142023337e-05, 1.925370518920553262e-04
1.428893958511104062e+07, 4.858277431881192631e-05, 1.836469527931058161e-04
1.462177174456718750e+07, 4.736059840530665749e-05, 1.751584269600641385e-04
1.496235656094433181e+07, 4.616593319628614482e-05, 1.670538370808661449e-04
1.531087461682029255e+07, 4.499828745101561194e-05, 1.593162917080383711e-04
1.566751070108150691e+07, 4.385717351769767770e-05, 1.519296156033338543e-04
